['4-GB14', '5', '1', 'Coesite', '0.31', 'Sylvite', '0.21', 'Zeolites', '0.28', 'None', '0.00']
['NS2L-4', '5', '1', 'Bitumens', '0.28', 'Sylvite', '0.52', 'None', '0.00', 'None', '0.00']
['NS2L-4', '5', '2', 'Bitumens', '0.41', 'Cobaltite', '0.19', 'Euxenite', '0.39', 'None', '0.00']
['NS2L-4', '5', '3', 'Bitumens', '0.22', 'Sylvite', '0.26', 'Zeolites', '0.32', 'None', '0.00']
['NS2L-4', '5', '4', 'Bitumens', '0.3', 'Sylvite', '0.33', 'Zeolites', '0.18', 'None', '0.00']
['NS2L-4', '5', '5', 'Coesite', '0.44', 'Zeolites', '0.36', 'None', '0.00', 'None', '0.00']
['NS2L-4', '5', '6', 'Bitumens', '0.29', 'Sylvite', '0.51', 'None', '0.00', 'None', '0.00']
['NS2L-4', '6', '1', 'Bitumens', '0.21', 'Sylvite', '0.29', 'Zeolites', '0.3', 'None', '0.00']
['NS2L-4', '6', '2', 'Bitumens', '0.5', 'Coesite', '0.3', 'None', '0.00', 'None', '0.00']
['NS2L-4', '6', '3', 'Bitumens', '0.19', 'Sylvite', '0.25', 'Zeolites', '0.36', 'None', '0.00']
['O7-7UX', '1', '1', 'Bitumens', '0.27', 'Sylvite', '0.34', 'Zeolites', '0.19', 'None', '0.00']
['O7-7UX', '2', '1', 'Bitumens', '0.47', 'Coesite', '0.33', 'None', '0.00', 'None', '0.00']
['O7-7UX', '3', '1', 'Bitumens', '0.28', 'Coesite', '0.52', 'None', '0.00', 'None', '0.00']
['O7-7UX', '4', '1', 'Bitumens', '0.33', 'Sylvite', '0.47', 'None', '0.00', 'None', '0.00']
['O7-7UX', '5', '1', 'Coesite', '0.16', 'Sylvite', '0.33', 'Zeolites', '0.31', 'None', '0.00']
['O7-7UX', '5', '2', 'Bitumens', '0.47', 'Coesite', '0.33', 'None', '0.00', 'None', '0.00']
['O7-7UX', '5', '3', 'Bitumens', '0.55', 'Coesite', '0.25', 'None', '0.00', 'None', '0.00']
['O7-7UX', '5', '4', 'Coesite', '0.27', 'Zeolites', '0.53', 'None', '0.00', 'None', '0.00']
['O7-7UX', '5', '5', 'Sylvite', '0.51', 'Zeolites', '0.29', 'None', '0.00', 'None', '0.00']
['O7-7UX', '5', '6', 'Bitumens', '0.43', 'Sylvite', '0.37', 'None', '0.00', 'None', '0.00']
['O7-7UX', '5', '7', 'Bitumens', '0.18', 'Sylvite', '0.31', 'Zeolites', '0.31', 'None', '0.00']
['O7-7UX', '5', '8', 'Coesite', '0.5', 'Zeolites', '0.3', 'None', '0.00', 'None', '0.00']
['O7-7UX', '5', '9', 'Coesite', '0.5', 'Zeolites', '0.3', 'None', '0.00', 'None', '0.00']
['O7-7UX', '5', '10', 'Coesite', '0.22', 'Sylvite', '0.29', 'Zeolites', '0.29', 'None', '0.00']
['O7-7UX', '5', '11', 'Bitumens', '0.56', 'Sylvite', '0.24', 'None', '0.00', 'None', '0.00']
['O7-7UX', '5', '12', 'Bitumens', '0.5', 'Sylvite', '0.3', 'None', '0.00', 'None', '0.00']
['O7-7UX', '5', '13', 'Bitumens', '0.32', 'Coesite', '0.27', 'Sylvite', '0.21', 'None', '0.00']
['O7-7UX', '5', '14', 'Bitumens', '0.27', 'Sylvite', '0.53', 'None', '0.00', 'None', '0.00']
['O7-7UX', '6', '1', 'Bitumens', '0.49', 'Sylvite', '0.31', 'None', '0.00', 'None', '0.00']
['O7-7UX', '6', '2', 'Vanadinite', '0.36', 'Zeolites', '0.64', 'None', '0.00', 'None', '0.00']
['O7-7UX', '6', '3', 'Bitumens', '0.48', 'Coesite', '0.32', 'None', '0.00', 'None', '0.00']
['O7-7UX', '6', '4', 'Bitumens', '0.55', 'Sylvite', '0.25', 'None', '0.00', 'None', '0.00']
['O7-7UX', '6', '5', 'Bitumens', '0.45', 'Coesite', '0.24', 'Euxenite', '0.31', 'None', '0.00']
['O7-7UX', '6', '6', 'Bitumens', '0.51', 'Sylvite', '0.29', 'None', '0.00', 'None', '0.00']
['O7-7UX', '6', '7', 'Sylvite', '0.32', 'Vanadinite', '0.32', 'Zeolites', '0.16', 'None', '0.00']
['O7-7UX', '6', '8', 'Bitumens', '0.17', 'Coesite', '0.48', 'Euxenite', '0.36', 'None', '0.00']
['O7-7UX', '6', '9', 'Bitumens', '0.32', 'Coesite', '0.31', 'Sylvite', '0.16', 'None', '0.00']
['O7-7UX', '6', '10', 'Bitumens', '0.33', 'Coesite', '0.47', 'None', '0.00', 'None', '0.00']
['O7-7UX', '6', '11', 'Coesite', '0.27', 'Sylvite', '0.25', 'Zeolites', '0.27', 'None', '0.00']
['O7-7UX', '6', '12', 'Chromite', '0.26', 'Euxenite', '0.1', 'Zeolites', '0.65', 'None', '0.00']
['O7-7UX', '6', '13', 'Chromite', '0.31', 'Euxenite', '0.1', 'Sylvite', '0.31', 'Zeolites', '0.27']
['O7-7UX', '6', '14', 'Bitumens', '0.23', 'Coesite', '0.27', 'Zeolites', '0.31', 'None', '0.00']
['O7-7UX', '6', '15', 'Sylvite', '0.48', 'Zeolites', '0.32', 'None', '0.00', 'None', '0.00']
['O7-7UX', '6', '16', 'Bitumens', '0.53', 'Sylvite', '0.27', 'None', '0.00', 'None', '0.00']
['O7-7UX', '6', '17', 'Coesite', '0.46', 'Zeolites', '0.34', 'None', '0.00', 'None', '0.00']
['O7-7UX', '6', '18', 'Coesite', '0.18', 'Sylvite', '0.31', 'Zeolites', '0.31', 'None', '0.00']
['O7-7UX', '6', '19', 'Coesite', '0.17', 'Vanadinite', '0.64', 'Zeolites', '0.19', 'None', '0.00']
['O7-7UX', '6', '20', 'Bitumens', '0.27', 'Coesite', '0.53', 'None', '0.00', 'None', '0.00']
['O7-7UX', '6', '21', 'Bitumens', '0.3', 'Coesite', '0.33', 'Zeolites', '0.17', 'None', '0.00']
['O7-7UX', '6', '22', 'Bitumens', '0.22', 'Coesite', '0.31', 'Zeolites', '0.27', 'None', '0.00']
['O7-7UX', '6', '23', 'Bitumens', '0.31', 'Coesite', '0.29', 'Zeolites', '0.2', 'None', '0.00']
['O7-7UX', '6', '24', 'Coesite', '0.29', 'Sylvite', '0.2', 'Zeolites', '0.31', 'None', '0.00']
['O7-7UX', '6', '25', 'Bitumens', '0.49', 'Coesite', '0.31', 'None', '0.00', 'None', '0.00']
['O7-7UX', '6', '26', 'Bitumens', '0.31', 'Coesite', '0.28', 'Sylvite', '0.21', 'None', '0.00']
['O7-7UX', '7', '1', 'Bitumens', '0.18', 'Coesite', '0.36', 'Zeolites', '0.26', 'None', '0.00']
['O7-7UX', '7', '2', 'Bitumens', '0.31', 'Sylvite', '0.49', 'None', '0.00', 'None', '0.00']
['O7-7UX', '7', '3', 'Chromite', '0.32', 'Euxenite', '0.09', 'Sperrylite', '0.31', 'Zeolites', '0.28']
['O7-7UX', '7', '4', 'Bitumens', '0.21', 'Coesite', '0.27', 'Zeolites', '0.32', 'None', '0.00']
['O7-7UX', '7', '5', 'Euxenite', '0.17', 'Otavite', '0.12', 'Sylvite', '0.41', 'None', '0.00']
['OGL8-Q', '1', '1', 'Bitumens', '0.3', 'Sylvite', '0.28', 'Zeolites', '0.22', 'None', '0.00']
['OGL8-Q', '2', '1', 'Coesite', '0.32', 'Zeolites', '0.48', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '3', '1', 'Coesite', '0.53', 'Zeolites', '0.27', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '3', '2', 'Coesite', '0.54', 'Zeolites', '0.26', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '3', '3', 'Bitumens', '0.29', 'Sylvite', '0.31', 'Zeolites', '0.19', 'None', '0.00']
['OGL8-Q', '3', '4', 'Cobaltite', '0.33', 'Coesite', '0.24', 'Sylvite', '0.26', 'Zeolites', '0.17']
['OGL8-Q', '3', '5', 'Coesite', '0.21', 'Sylvite', '0.3', 'Zeolites', '0.29', 'None', '0.00']
['OGL8-Q', '3', '6', 'Bitumens', '0.27', 'Coesite', '0.34', 'Zeolites', '0.19', 'None', '0.00']
['OGL8-Q', '3', '7', 'Bitumens', '0.21', 'Coesite', '0.27', 'Zeolites', '0.32', 'None', '0.00']
['OGL8-Q', '3', '8', 'Bitumens', '0.23', 'Sylvite', '0.31', 'Zeolites', '0.27', 'None', '0.00']
['OGL8-Q', '3', '9', 'Bitumens', '0.33', 'Sylvite', '0.28', 'Zeolites', '0.2', 'None', '0.00']
['OGL8-Q', '3', '10', 'Cinnabar', '0.31', 'Coesite', '0.17', 'Vanadinite', '0.18', 'Zircon', '0.35']
['OGL8-Q', '3', '11', 'Sylvite', '0.3', 'Zeolites', '0.5', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '3', '12', 'Coesite', '0.25', 'Zeolites', '0.55', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '3', '13', 'Sylvite', '0.53', 'Zeolites', '0.27', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '3', '14', 'Sylvite', '0.32', 'Zeolites', '0.48', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '3', '15', 'Bitumens', '0.3', 'Sylvite', '0.5', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '3', '16', 'Cobaltite', '0.33', 'Coesite', '0.17', 'Sylvite', '0.28', 'Zeolites', '0.22']
['OGL8-Q', '3', '17', 'Bitumens', '0.47', 'Sylvite', '0.33', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '4', '1', 'Bitumens', '0.2', 'Sylvite', '0.31', 'Zeolites', '0.29', 'None', '0.00']
['OGL8-Q', '4', '2', 'Bitumens', '0.22', 'Sylvite', '0.28', 'Zeolites', '0.31', 'None', '0.00']
['OGL8-Q', '4', '3', 'Coesite', '0.49', 'Zeolites', '0.31', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '4', '4', 'Cobaltite', '0.33', 'Coesite', '0.22', 'Zeolites', '0.45', 'None', '0.00']
['OGL8-Q', '4', '5', 'Bitumens', '0.25', 'Chromite', '0.37', 'Zeolites', '0.38', 'None', '0.00']
['OGL8-Q', '4', '6', 'Bitumens', '0.28', 'Coesite', '0.22', 'Sylvite', '0.3', 'None', '0.00']
['OGL8-Q', '4', '7', 'Bitumens', '0.18', 'Coesite', '0.31', 'Zeolites', '0.31', 'None', '0.00']
['OGL8-Q', '4', '8', 'Bitumens', '0.23', 'Cobaltite', '0.37', 'Coesite', '0.22', 'Sylvite', '0.18']
['OGL8-Q', '4', '9', 'Bitumens', '0.34', 'Coesite', '0.27', 'Sylvite', '0.19', 'None', '0.00']
['OGL8-Q', '4', '10', 'Cobaltite', '0.27', 'Sylvite', '0.48', 'Zeolites', '0.25', 'None', '0.00']
['OGL8-Q', '4', '11', 'Coesite', '0.54', 'Zeolites', '0.26', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '4', '12', 'Bitumens', '0.35', 'Coesite', '0.18', 'Sylvite', '0.27', 'None', '0.00']
['OGL8-Q', '4', '13', 'Bitumens', '0.16', 'Chromite', '0.44', 'Sylvite', '0.17', 'Zeolites', '0.23']
['OGL8-Q', '4', '14', 'Coesite', '0.32', 'Zeolites', '0.48', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '4', '15', 'Chromite', '0.41', 'Sperrylite', '0.21', 'Sylvite', '0.22', 'Zeolites', '0.16']
['OGL8-Q', '4', '16', 'Coesite', '0.55', 'Zeolites', '0.25', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '4', '17', 'Bitumens', '0.36', 'Sylvite', '0.44', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '5', '1', 'Bitumens', '0.33', 'Sylvite', '0.47', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '5', '2', 'Bitumens', '0.44', 'Cinnabar', '0.19', 'Coesite', '0.26', 'Zeolites', '0.11']
['OGL8-Q', '5', '3', 'Bitumens', '0.52', 'Cobaltite', '0.32', 'Zeolites', '0.15', 'None', '0.00']
['OGL8-Q', '5', '4', 'Bitumens', '0.16', 'Chromite', '0.65', 'Zeolites', '0.19', 'None', '0.00']
['OGL8-Q', '5', '5', 'Bitumens', '0.48', 'Coesite', '0.32', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '5', '6', 'Bitumens', '0.32', 'Sylvite', '0.3', 'Zeolites', '0.18', 'None', '0.00']
['OGL8-Q', '5', '7', 'Coesite', '0.32', 'Zeolites', '0.48', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '5', '8', 'Bitumens', '0.32', 'Coesite', '0.48', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '5', '9', 'Bitumens', '0.34', 'Coesite', '0.46', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '5', '10', 'Bitumens', '0.16', 'Coesite', '0.32', 'Zeolites', '0.32', 'None', '0.00']
['OGL8-Q', '5', '11', 'Bitumens', '0.17', 'Coesite', '0.31', 'Zeolites', '0.32', 'None', '0.00']
['OGL8-Q', '5', '12', 'Bitumens', '0.2', 'Coesite', '0.27', 'Zeolites', '0.33', 'None', '0.00']
['OGL8-Q', '5', '13', 'Coesite', '0.21', 'Sylvite', '0.29', 'Zeolites', '0.3', 'None', '0.00']
['OGL8-Q', '5', '14', 'Bitumens', '0.35', 'Sylvite', '0.21', 'Vanadinite', '0.44', 'None', '0.00']
['OGL8-Q', '5', '15', 'Sylvite', '0.51', 'Zeolites', '0.29', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '5', '16', 'Bitumens', '0.51', 'Sylvite', '0.29', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '5', '17', 'Bitumens', '0.3', 'Coesite', '0.24', 'Sylvite', '0.26', 'None', '0.00']
['OGL8-Q', '5', '18', 'Bitumens', '0.31', 'Coesite', '0.29', 'Zeolites', '0.2', 'None', '0.00']
['OGL8-Q', '5', '19', 'Coesite', '0.2', 'Sylvite', '0.29', 'Zeolites', '0.3', 'None', '0.00']
['OGL8-Q', '5', '20', 'Bitumens', '0.25', 'Coesite', '0.26', 'Zeolites', '0.28', 'None', '0.00']
['OGL8-Q', '5', '21', 'Bitumens', '0.29', 'Coesite', '0.28', 'Sylvite', '0.23', 'None', '0.00']
['OGL8-Q', '5', '22', 'Coesite', '0.32', 'Sylvite', '0.2', 'Zeolites', '0.28', 'None', '0.00']
['OGL8-Q', '5', '23', 'Bitumens', '0.28', 'Coesite', '0.27', 'Sylvite', '0.26', 'None', '0.00']
['OGL8-Q', '5', '24', 'Bitumens', '0.2', 'Sylvite', '0.29', 'Zeolites', '0.32', 'None', '0.00']
['OGL8-Q', '5', '25', 'Bitumens', '0.46', 'Coesite', '0.34', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '5', '26', 'Bitumens', '0.18', 'Sylvite', '0.26', 'Zeolites', '0.36', 'None', '0.00']
['OGL8-Q', '5', '27', 'Bitumens', '0.53', 'Coesite', '0.27', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '5', '28', 'Coesite', '0.19', 'Sylvite', '0.3', 'Zeolites', '0.3', 'None', '0.00']
['OGL8-Q', '5', '29', 'Bitumens', '0.32', 'Coesite', '0.3', 'Zeolites', '0.18', 'None', '0.00']
['OGL8-Q', '5', '30', 'Coesite', '0.35', 'Zeolites', '0.45', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '5', '31', 'Bitumens', '0.2', 'Cobaltite', '0.32', 'Coesite', '0.27', 'Sylvite', '0.2']
['OGL8-Q', '5', '32', 'Bitumens', '0.4', 'Cobaltite', '0.4', 'Coesite', '0.2', 'None', '0.00']
['OGL8-Q', '6', '1', 'Bitumens', '0.27', 'Coesite', '0.53', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '6', '2', 'Bitumens', '0.21', 'Sylvite', '0.31', 'Zeolites', '0.28', 'None', '0.00']
['OGL8-Q', '6', '3', 'Bitumens', '0.2', 'Sylvite', '0.31', 'Zeolites', '0.29', 'None', '0.00']
['OGL8-Q', '6', '4', 'Bitumens', '0.32', 'Coesite', '0.19', 'Sylvite', '0.29', 'None', '0.00']
['OGL8-Q', '6', '5', 'Sylvite', '0.3', 'Zeolites', '0.5', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '6', '6', 'Bitumens', '0.17', 'Sylvite', '0.3', 'Zeolites', '0.32', 'None', '0.00']
['OGL8-Q', '6', '7', 'Sylvite', '0.31', 'Zeolites', '0.49', 'None', '0.00', 'None', '0.00']
['OGL8-Q', '7', '1', 'Coesite', '0.32', 'Zeolites', '0.48', 'None', '0.00', 'None', '0.00']
['PPFB-U', '2', '1', 'Coesite', '0.52', 'Vanadinite', '0.28', 'None', '0.00', 'None', '0.00']
['PPFB-U', '2', '2', 'Bitumens', '0.26', 'Sylvite', '0.32', 'Zeolites', '0.23', 'None', '0.00']
['PPFB-U', '2', '3', 'Coesite', '0.26', 'Sylvite', '0.19', 'Zeolites', '0.35', 'None', '0.00']
['PPFB-U', '3', '1', 'Bitumens', '0.21', 'Sylvite', '0.27', 'Zeolites', '0.33', 'None', '0.00']
['PPFB-U', '4', '1', 'Bitumens', '0.35', 'Euxenite', '0.12', 'Sylvite', '0.34', 'Zircon', '0.19']
['PPFB-U', '4', '2', 'Bitumens', '0.29', 'Coesite', '0.21', 'Sylvite', '0.3', 'None', '0.00']
['PPFB-U', '4', '3', 'Coesite', '0.3', 'Sylvite', '0.18', 'Zeolites', '0.32', 'None', '0.00']
['PPFB-U', '4', '4', 'Bitumens', '0.49', 'Coesite', '0.31', 'None', '0.00', 'None', '0.00']
['PPFB-U', '4', '5', 'Euxenite', '0.17', 'Vanadinite', '0.09', 'Zeolites', '0.45', 'None', '0.00']
['PPFB-U', '4', '6', 'Sylvite', '0.28', 'Zeolites', '0.52', 'None', '0.00', 'None', '0.00']
['PPFB-U', '4', '7', 'Sylvite', '0.51', 'Zeolites', '0.29', 'None', '0.00', 'None', '0.00']
['PPFB-U', '4', '8', 'Bitumens', '0.49', 'Coesite', '0.31', 'None', '0.00', 'None', '0.00']
['PPFB-U', '4', '9', 'Bitumens', '0.46', 'Sylvite', '0.34', 'None', '0.00', 'None', '0.00']
['PPFB-U', '4', '10', 'Coesite', '0.31', 'Sylvite', '0.17', 'Zeolites', '0.32', 'None', '0.00']
['PPFB-U', '4', '11', 'Coesite', '0.2', 'Sylvite', '0.32', 'Zeolites', '0.28', 'None', '0.00']
['PPFB-U', '4', '12', 'Bitumens', '0.35', 'Sylvite', '0.29', 'Zeolites', '0.16', 'None', '0.00']
['PPFB-U', '4', '13', 'Bitumens', '0.31', 'Sylvite', '0.31', 'Zeolites', '0.18', 'None', '0.00']
['PPFB-U', '4', '14', 'Bitumens', '0.43', 'Euxenite', '0.16', 'Sperrylite', '0.11', 'None', '0.00']
['PPFB-U', '4', '15', 'Bitumens', '0.7', 'Titanite', '0.09', 'Zircon', '0.21', 'None', '0.00']
['PPFB-U', '4', '16', 'Coesite', '0.56', 'Zeolites', '0.24', 'None', '0.00', 'None', '0.00']
['PPFB-U', '4', '17', 'Chromite', '0.33', 'Coesite', '0.29', 'Euxenite', '0.08', 'Otavite', '0.3']
['PPFB-U', '4', '18', 'Bitumens', '0.3', 'Coesite', '0.5', 'None', '0.00', 'None', '0.00']
['PPFB-U', '4', '19', 'Bitumens', '0.18', 'Euxenite', '0.29', 'Sylvite', '0.28', 'Zeolites', '0.24']
['PPFB-U', '4', '20', 'Coesite', '0.16', 'Sylvite', '0.31', 'Zeolites', '0.33', 'None', '0.00']
['PPFB-U', '4', '21', 'Bitumens', '0.19', 'Sylvite', '0.28', 'Zeolites', '0.33', 'None', '0.00']
['PPFB-U', '5', '1', 'Bitumens', '0.24', 'Sylvite', '0.56', 'None', '0.00', 'None', '0.00']
['PPFB-U', '5', '2', 'Bitumens', '0.52', 'Sylvite', '0.28', 'None', '0.00', 'None', '0.00']
['PPFB-U', '5', '3', 'Bitumens', '0.52', 'Coesite', '0.28', 'None', '0.00', 'None', '0.00']
['PPFB-U', '5', '4', 'Bitumens', '0.3', 'Sylvite', '0.28', 'Zeolites', '0.22', 'None', '0.00']
['PPFB-U', '5', '5', 'Euxenite', '0.44', 'Sylvite', '0.35', 'Zeolites', '0.2', 'None', '0.00']
['PPFB-U', '5', '6', 'Bitumens', '0.48', 'Sylvite', '0.32', 'None', '0.00', 'None', '0.00']
['PPFB-U', '5', '7', 'Bitumens', '0.22', 'Sylvite', '0.32', 'Zeolites', '0.26', 'None', '0.00']
['PPFB-U', '5', '8', 'Bitumens', '0.29', 'Coesite', '0.51', 'None', '0.00', 'None', '0.00']
['PPFB-U', '5', '9', 'Sylvite', '0.32', 'Zeolites', '0.48', 'None', '0.00', 'None', '0.00']
['PPFB-U', '5', '10', 'Coesite', '0.27', 'Zeolites', '0.53', 'None', '0.00', 'None', '0.00']
['PPFB-U', '5', '11', 'Chromite', '0.09', 'Euxenite', '0.19', 'Sylvite', '0.42', 'None', '0.00']
['PPFB-U', '5', '12', 'Bitumens', '0.31', 'Sylvite', '0.49', 'None', '0.00', 'None', '0.00']
['PPFB-U', '5', '13', 'Bitumens', '0.19', 'Coesite', '0.34', 'Zeolites', '0.27', 'None', '0.00']
['PPFB-U', '5', '14', 'Sylvite', '0.53', 'Zeolites', '0.27', 'None', '0.00', 'None', '0.00']
['PPFB-U', '5', '15', 'Coesite', '0.26', 'Sylvite', '0.22', 'Zeolites', '0.32', 'None', '0.00']
['PPFB-U', '5', '16', 'Bitumens', '0.29', 'Coesite', '0.51', 'None', '0.00', 'None', '0.00']
['PPFB-U', '5', '17', 'Bitumens', '0.19', 'Coesite', '0.27', 'Zeolites', '0.34', 'None', '0.00']
['PPFB-U', '5', '18', 'Bitumens', '0.23', 'Euxenite', '0.25', 'Sylvite', '0.21', 'Zeolites', '0.3']
['PPFB-U', '5', '19', 'Sylvite', '0.25', 'Zeolites', '0.55', 'None', '0.00', 'None', '0.00']
['PPFB-U', '6', '1', 'Bitumens', '0.25', 'Sylvite', '0.27', 'Zeolites', '0.28', 'None', '0.00']
['PPFB-U', '6', '2', 'Sylvite', '0.5', 'Zeolites', '0.3', 'None', '0.00', 'None', '0.00']
['PPFB-U', '6', '3', 'Coesite', '0.31', 'Zeolites', '0.49', 'None', '0.00', 'None', '0.00']
['PPFB-U', '6', '4', 'Sylvite', '0.29', 'Zeolites', '0.51', 'None', '0.00', 'None', '0.00']
['PPFB-U', '6', '5', 'Bitumens', '0.29', 'Sylvite', '0.51', 'None', '0.00', 'None', '0.00']
['PPFB-U', '6', '6', 'Coesite', '0.27', 'Zeolites', '0.53', 'None', '0.00', 'None', '0.00']
['PPFB-U', '6', '7', 'Bitumens', '0.3', 'Coesite', '0.28', 'Zeolites', '0.22', 'None', '0.00']
['PPFB-U', '6', '8', 'Bitumens', '0.29', 'Coesite', '0.18', 'Sylvite', '0.33', 'None', '0.00']
['PPFB-U', '6', '9', 'Sylvite', '0.27', 'Zeolites', '0.53', 'None', '0.00', 'None', '0.00']
['PPFB-U', '6', '10', 'Coesite', '0.28', 'Sylvite', '0.2', 'Zeolites', '0.31', 'None', '0.00']
['PPFB-U', '6', '11', 'Coesite', '0.31', 'Sylvite', '0.2', 'Zeolites', '0.28', 'None', '0.00']
['PPFB-U', '6', '12', 'Bitumens', '0.31', 'Coesite', '0.21', 'Sylvite', '0.28', 'None', '0.00']
['PPFB-U', '6', '13', 'Bitumens', '0.24', 'Sylvite', '0.29', 'Zeolites', '0.27', 'None', '0.00']
['PPFB-U', '6', '14', 'Bitumens', '0.42', 'Euxenite', '0.19', 'Sperrylite', '0.09', 'None', '0.00']
['PPFB-U', '6', '15', 'Bitumens', '0.5', 'Sylvite', '0.3', 'None', '0.00', 'None', '0.00']
['PPFB-U', '6', '16', 'Sylvite', '0.33', 'Zeolites', '0.47', 'None', '0.00', 'None', '0.00']
['PPFB-U', '6', '17', 'Bitumens', '0.22', 'Euxenite', '0.42', 'Sylvite', '0.36', 'None', '0.00']
['PPFB-U', '6', '18', 'Coesite', '0.35', 'Sylvite', '0.16', 'Zeolites', '0.29', 'None', '0.00']
['PPFB-U', '6', '19', 'Bitumens', '0.28', 'Coesite', '0.52', 'None', '0.00', 'None', '0.00']
['PPFB-U', '6', '20', 'Bitumens', '0.28', 'Coesite', '0.31', 'Sylvite', '0.21', 'None', '0.00']
['PPFB-U', '6', '21', 'Coesite', '0.34', 'Sylvite', '0.19', 'Zeolites', '0.27', 'None', '0.00']
['PPFB-U', '6', '22', 'Bitumens', '0.18', 'Sylvite', '0.32', 'Zeolites', '0.3', 'None', '0.00']
['PPFB-U', '6', '23', 'Coesite', '0.29', 'Scheelite', '0.09', 'Zeolites', '0.43', 'Zircon', '0.18']
['PPFB-U', '6', '24', 'Bitumens', '0.27', 'Coesite', '0.19', 'Euxenite', '0.28', 'Sylvite', '0.27']
['PPFB-U', '7', '1', 'Bitumens', '0.47', 'Coesite', '0.33', 'None', '0.00', 'None', '0.00']
['PPFB-U', '7', '2', 'Bitumens', '0.24', 'Coesite', '0.27', 'Zeolites', '0.29', 'None', '0.00']
['Q-S7ZD', '1', '1', 'Bitumens', '0.46', 'Sylvite', '0.34', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '3', '1', 'Cinnabar', '0.32', 'Sperrylite', '0.24', 'Vanadinite', '0.34', 'None', '0.00']
['Q-S7ZD', '5', '1', 'Coesite', '0.3', 'Zeolites', '0.5', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '5', '2', 'Coesite', '0.47', 'Zeolites', '0.33', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '5', '3', 'Cobaltite', '0.1', 'Otavite', '0.37', 'Sylvite', '0.53', 'None', '0.00']
['Q-S7ZD', '5', '4', 'Cobaltite', '0.22', 'Coesite', '0.38', 'Vanadinite', '0.1', 'None', '0.00']
['Q-S7ZD', '5', '5', 'Bitumens', '0.4', 'Cobaltite', '0.2', 'Vanadinite', '0.09', 'None', '0.00']
['Q-S7ZD', '5', '6', 'Coesite', '0.23', 'Sylvite', '0.26', 'Zeolites', '0.31', 'None', '0.00']
['Q-S7ZD', '5', '7', 'Bitumens', '0.21', 'Sylvite', '0.29', 'Zeolites', '0.3', 'None', '0.00']
['Q-S7ZD', '5', '8', 'Bitumens', '0.29', 'Coesite', '0.51', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '5', '9', 'Bitumens', '0.51', 'Coesite', '0.29', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '5', '10', 'Bitumens', '0.19', 'Sylvite', '0.29', 'Zeolites', '0.31', 'None', '0.00']
['Q-S7ZD', '5', '11', 'Bitumens', '0.2', 'Cobaltite', '0.38', 'Coesite', '0.21', 'Scheelite', '0.21']
['Q-S7ZD', '5', '12', 'Vanadinite', '0.55', 'Ytterbite', '0.45', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '5', '13', 'Bitumens', '0.32', 'Coesite', '0.29', 'Sylvite', '0.18', 'None', '0.00']
['Q-S7ZD', '5', '14', 'Bitumens', '0.3', 'Coesite', '0.31', 'Sylvite', '0.2', 'None', '0.00']
['Q-S7ZD', '5', '15', 'Bitumens', '0.27', 'Coesite', '0.22', 'Sylvite', '0.31', 'None', '0.00']
['Q-S7ZD', '5', '16', 'Bitumens', '0.48', 'Sylvite', '0.32', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '5', '17', 'Coesite', '0.32', 'Zeolites', '0.48', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '5', '18', 'Bitumens', '0.51', 'Coesite', '0.29', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '6', '1', 'Coesite', '0.32', 'Sylvite', '0.19', 'Zeolites', '0.29', 'None', '0.00']
['Q-S7ZD', '6', '2', 'Bitumens', '0.49', 'Coesite', '0.31', 'None', '0.00', 'None', '0.00']
